id,text,lang_code
8840,鸡已回窝了。,zh_cn
8841,これは痛い?,ja
8842,Этого недостаточно.,ru
8843,"Bu, bize bir şeyin dayatılmasından oldukça farklıdır.",tr
8844,"Malheureusement, aucun système n'est infaillible.",fr
8845,베트남 오면 일단 쌀국수를 먹어야지.,ko
8846,Jemu bermain hal sensitif lelaki.,ms
8847,Несколько TEDовцев здесь.,ru
8848,What is your popular dish?,en
8849,Quando elas partirão para Viena?,pt
8850,Ne ha una discreta comprensione.,it
8851,His comments are very influential.,en
8852,Le commerce est devenu rentable.,fr
8853,Uh... terdapat tuduhan seks komputer...?,ms
8854,Voir programme d été.,fr
8855,E com uma mordidela colossal.,pt
8856,Les frais d'abattage ont augmenté.,fr
8857,Bagaimanakah saya harus bicara?,id
8858,Berhenti bermain kata.,id
8859,看看那眼神。,zh_cn
8860,Utilice el equipo adecuado.,es
8861,Awak meneruskan dengan merompak bank.,ms
8862,So I'd say we're even.,en
8863,لقد أُصيب بنوبة ذعر.,ar
8864,震源地はどこ?,ja
8865,Kurasa aku demam.,id
8866,Saya butuh sebuah keajaiban.,id
8867,Ärzte kämpfen gegen Krankheiten an.,de
8868,Magari lo vedo lo stesso stato anche quando lui legge.,it
8869,신메뉴가 세 가지니까 그렇지.,ko
8870,Quanto custa essa casa?,pt
8871,Bazıları bunun oldukça idealist bir kavram olduğunu söyleyebilir.,tr
8872,Tôi hoàn toàn không hiểu.,vi
8873,Was sagte der Rennfahrer?,de
8874,Er kann sein fahrzeug zurückgeben.,de
8875,เขาเมา,th
8876,أوو، هل سميت مكاننا الخاص؟,ar
8877,ปล่อยมันไป,th
8878,Bisa kamu tuliskan?,id
8879,เธอหมดหวัง,th
8880,Ada bunga di rambutmu.,id
8881,Sind soziale Medien gefährlich?,de
8882,다른 곳으로 가 보자.,ko
8883,Aucun contrat pour cette période.,fr
8884,Kim satu-satunya padanan kita ada.,ms
8885,El precio será de varios.,es
8886,約3週間です。,ja
8887,말 나온 김에 약속 정하자.,ko
8888,Chiedo cortese collaborazione.,it
8889,Non puoi applicarlo alla vita reale.,it
8890,Đừng đứng đó chặn đường.,vi
8891,Global oil production is peaking.,en
8892,อินชอนหรือ,th
8893,그런 상황에서 밥이 넘어가진 않지.,ko
8894,No one would believe me.,en
8895,Spiel in neuem Fenster starten?,de
8896,I wouldn't quite say that.,en
8897,"Richard, aku dan kau berbeza.",ms
8898,Click en la pestaña General.,es
8899,Mais la demande subsiste.,fr
8900,Ecco perché abbiamo bisogno di un'analisi più approfondita.,it
8901,มีแน่นอน,th
8902,İsimleri bulan adam tatilde.,tr
8903,Prendo gli ordini dei clienti che sono pronti.,it
8904,"Agora, vou ao mercado.",pt
8905,Ihr Unternehmen kann viel bewirken.,de
8906,Alle Teile sind gemacht.,de
8907,过来帮把手。,zh_cn
8908,나는 스테이크 시켰으니 레드와인으로 할게요.,ko
8909,"Steve, borsanın ileriye dönük bir gösterge olduğuna inanıyorsun.",tr
8910,Gerente financiero para individuos.,es
8911,이 얼마 만에 맑은 공기야.,ko
8912,Mas eles virão aqui amanhã.,pt
8913,Uykusuzluk hastalığı (insomnia) yüzünden uyuyamıyorum.,tr
8914,Ini biasanya terjadi di sekolah.,id
8915,Sie sind technisch besonders fit.,de
8916,Ambos entraram no carro.,pt
8917,You can simplify that further.,en
8918,Cũng đừng lấy thẻ ra.,vi
8919,Anda harus berusaha keras.,id
8920,هنا، دعني أتفقد شيئًا ما.,ar
8921,Há muitas pessoas no parque.,pt
8922,Quando o céu se fender.,pt
8923,Bienvenue au Département de communication!,fr
8924,3人です。,ja
8925,Дети вправду это любят.,ru
8926,搞什么鬼啊。,zh_cn
8927,You owe me a drink.,en
8928,Bu güzel. Özellikle kremalı halini çok seviyorum.,tr
8929,Tendes pensado em mim?,pt
8930,Kenapa kau pikir aku datang?,id
8931,Kita akan memasuki perut raksaksa.,ms
8932,计划室室长。,zh_cn
8933,วิเศษ!,th
8934,你和谁谈话?,zh_cn
8935,Waktu Marjorie 150 batu jauhnya.,ms
8936,Saya melihat mereka.,id
8937,Halten Sie Ihre Maschine QuiET!,de
8938,加速进行它。,zh_cn
8939,Saya perlu turun...ke dalam kegelapan.,ms
8940,Schwangere Frauen bekommen oft Krampfadern.,de
8941,扶手太宽了。,zh_cn
8942,Da oggi chiudiamo il nostro punto vendita.,it
8943,ฉันจะจ่าย,th
8944,久旱逢甘雨。,zh_cn
8945,どうだか。,ja
8946,Tus datos siempre estarán contigo.,es
8947,"Мне интересно, почему нападение произошло.",ru
8948,Penso che dovremmo tutti ricevere una pacca sulla spalla.,it
8949,Le câble réseau existant suffit.,fr
8950,Esto defrags tu disco duro.,es
8951,疲れてない?,ja
8952,Well I think you're wrong.,en
8953,"Toby, anh là kế toán.",vi
8954,Mereka seperti Tuhan Korea Utara.,id
8955,Que viagem agradável nós tivemos!,pt
8956,إنه جعل فقط الأشياء أفضل.,ar
8957,天気はどう?,ja
8958,Falar francês é super divertido.,pt
8959,¿Quieres enviarlo?,es
8960,Starten Sie das Programm MIC.,de
8961,Peguam negara akan mendengarnya.,ms
8962,I'd say slim to none.,en
8963,"Benim deneyimime göre, işin doğası gereği ""hayır"" diyorlar.",tr
8964,看这条项链！,zh_cn
8965,Name changed to protect identity.,en
8966,Comment faire pour télécharger Worklog?,fr
8967,Bức tranh này đẹp quá.,vi
8968,告诉人家嘛。,zh_cn
8969,Das Basketballteam trainiert montags nicht.,de
8970,سأخبرك بقراري و المنطق لأتخاذه.,ar
8971,去找别人吧。,zh_cn
8972,Будущее - светлое.,ru
8973,Bạn thật là xứng đăng.,vi
8974,Tom berbohong untuk melindungiku.,id
8975,"Insieme a molti altri, temo che non lo siamo.",it
8976,لم أحاول سرقة قميص!,ar
8977,지금 카페 앞이니까 들어가 있을게.,ko
8978,Tom membiarkan Mary menggunakan teleponnya.,id
8979,다음번에는 더욱더 활기찬 모습으로 뵙겠습니다.,ko
8980,Utilisez une pompe à venin.,fr
8981,แค่ดึงมัน,th
8982,Deswegen ist dieser Artikel entstanden.,de
8983,Pergi ke tempat tidur sekarang.,id
8984,Statistik kesehatan nasional kami membaik.,id
8985,Spiegherò ora le precauzioni relative all'anestesia.,it
8986,진짜 이게 무슨 일이야.,ko
8987,¿No tiene un sitio web?,es
8988,Mümkün olan en kısa sürede seni buradan çıkaracağım.,tr
8989,Help! I need your help.,en
8990,هل تفهم ما أعنيه؟,ar
8991,Suivez le programme !,fr
8992,Máy fax bị hỏng rồi.,vi
8993,Este producto no contiene azúcar.,es
8994,أين أصدقاؤك الرائعون الآن؟,ar
8995,Tom nunca foi muito útil.,pt
8996,요즘 시국이 시국이다 보니 민감해서요.,ko
8997,"Se desideri chiedere informazioni sulla riconsegna, chiama questo numero.",it
8998,У меня закончился кофе.,ru
8999,Я не хочу жить.,ru
9000,คนเยอะมาก,th
9001,바다 한번 보러 가죠.,ko
9002,لقد قمت بإرسالها نظيفة.,ar
9003,Et le produit est magnifique.,fr
9004,"Evet, çok uyuyan biri olarak sabahları uyanmakta zorlanıyorum.",tr
9005,มันผิดปกติ,th
9006,Mungkin dia enggan melakukan penggambaran.,ms
9007,คอฉันบวม,th
9008,"La esposa está cocinando, ¿eh?",es
9009,"I believe he's aboard, sir.",en
9010,Quindi sostengo la legge statale.,it
9011,"Başka bir deyişle, Darling'in başarısız politikalarının parçalarını toplayacaklar.",tr
9012,Puoi vedere i campioni delle taglie accanto alla cassa.,it
9013,Sappiamo tutto su questi schemi di risparmio piramidale.,it
9014,Tuần sau sẽ có thi.,vi
9015,메뉴도 결정됐으니까 얼른 주문하자.,ko
9016,Herkesin bildiği gibi şehirde daha iyisi yok.,tr
9017,หน้าฉันบวม,th
9018,Malangnya saya perlu kembali bekerja.,ms
9019,Pourquoi sans fil ?,fr
9020,Siamo così occupati che prenderemmo qualsiasi aiuto possiamo ottenere.,it
9021,Это большое дело.,ru
9022,ไปเต้นกัน,th
9023,干什么呀允。,zh_cn
9024,Я должен воспользоваться моментом.,ru
9025,Muy útil para aplicaciones verticales.,es
9026,Jamais deves recorrer à violência.,pt
9027,어묵탕 시키고 음료수도 하나 시킬까?,ko
9028,Transportamos producto frezco o congelado.,es
9029,Bu sonuçla durumun böyle olduğuna inanıyorum.,tr
9030,Terdapat masa pengeraman 14 jam.,ms
9031,你回市场吧。,zh_cn
9032,Ihr Browser ist wichtig.,de
9033,У меня судороги ног.,ru
9034,"I wasn't gonna stay,I swear.",en
9035,ابني في السيارة.,ar
9036,Bu teorinin biyolojinin ilerlemesini engellediğini biliyorlardı.,tr
9037,IT commerce idée de création.,fr
9038,안 아프게 치료 잘해 주세요.,ko
9039,Sou grato pela ajuda.,pt
9040,لا، يا أبي، لا أستطيع.,ar
9041,너희 어머니는 어떤 색을 좋아하시니?,ko
9042,I totally hate my life.,en
9043,Wo produzieren wir?,de
9044,لكن كان مخزٍ للغاية.,ar
9045,Achetez un journal personnalisé.,fr
9046,อย่าตกใจนะ,th
9047,Den Verlust hatte die Partei.,de
9048,Betrachten wir Rio de Janeiro.,de
9049,لدينا سجّلات التبني له.,ar
9050,"Kau dalam situasi mustahil, tuan.",ms
9051,Esto se denomina ambiente intrauterino.,es
9052,Chaque panneau alimente une maison.,fr
9053,Disso pode estar seguro.,pt
9054,Abbiamo un esempio su come fare una fattura.,it
9055,Masa menstruasi.,id
9056,Anh cần mấy cái kẹp?,vi
9057,มันสีอะไร,th
9058,你的表能修。,zh_cn
9059,Presiden Amerika Syarikat boleh disaman.,ms
9060,Saya adalah seorang pemandu.,id
9061,هل تتوقع قدوم شخص مميز؟,ar
9062,Pourquoi vendre au gouvernement?,fr
9063,跳槽很容易。,zh_cn
9064,深く学びたい,ja
9065,"Ciao io sono francese, io abiterò in Plouneour-Trez prossimo Plougastel.",it
9066,他会说英语。,zh_cn
9067,救急如救火。,zh_cn
9068,Admito que fui um sonhador.,pt
9069,คุณควรรอ,th
9070,لقد وضحت نقطتك.,ar
9071,Eu ia votar em Tom.,pt
9072,Gözünüzün içine bakabilir ve sizinle kahvaltı yapabilir.,tr
9073,O que você quer beber?,pt
9074,범인 잡는 살인법이라는 거지?,ko
9075,تحمل الأمر.,ar
9076,아버지 재일의 머리에 손을 얹는다.,ko
9077,Saya lapar sekali.,id
9078,Bu Açıklamaların tümü işverenlerin emriyle yapılmamıştır.,tr
9079,역시 난 자기밖에 없다니까.,ko
9080,"Послушай, чтение никого не кормит.",ru
9081,And now he wants revenge.,en
9082,Havia muita coisa em jogo.,pt
9083,"Oh, pusat gravitinya sedikit berbeza.",ms
9084,Mình hay xài màu đấy.,vi
9085,Peut cette entreprise à réussir?,fr
9086,Jadi saya membeli tiket baru.,id
9087,Redémarrer le serveur web.,fr
9088,"Zu verkaufen: Babyschuhe, nie getragen.",de
9089,키 열심히 커서 삼촌보다 커져야겠어요.,ko
9090,SOLICITA PRESUPUESTO LIBREMENTE.,es
9091,Saya perlukan ketua kakitangan sementara.,ms
9092,أراك لاحقًا! Thorpe! Thprpe! Thorpe!,ar
9093,ขอนิดเดียว,th
9094,Право частной собственности охраняется законом.,ru
9095,لقد تُهت في Elle Decor.,ar
9096,Müslüman dünyasından şüphe duymaya hakkımız var.,tr
9097,Dịch chuyển bàn được chứ?,vi
9098,Lukisan saya mengenai lima binatang.,id
9099,Penghapusan nama dari Panitera.,id
9100,Aku melihat banyak ikan disana.,id
9101,Do your own stupid biopsy.,en
9102,"Может, совсем немного.",ru
9103,Unterstützung mehr Aufträge und Kunden.,de
9104,They say talk is cheap.,en
9105,Votre dossier est traité immédiatement.,fr
9106,Saya akan membeli mobil.,id
9107,Potrei prendere uno o due altri esempi del genere.,it
9108,إنه يدعني أتحمل السقوط.,ar
9109,Et Google l'a fait.,fr
9110,Fuerza cerrar la aplicación Ajustes.,es
9111,Soruşturma Kurulları ile ilgili çalışmaların nasıl ilerlediğini sorduk.,tr
9112,อะไรจะเร็ว,th
9113,Eu acho Tom preguiçoso.,pt
9114,ฉันเห็นบิล,th
9115,¿Trabaja en una empresa internacional?,es
9116,Отряд автомобилей достигал нас.,ru
9117,Bukanya. Bukanya. Ayuh! Bukanya semua.,ms
9118,Не так много изменилось.,ru
9119,Ohne Facebook registrieren!,de
9120,"Vâng, chào tạm biệt.",vi
9121,Я читала одну книгу месяц.,ru
9122,Saya percaya Anda tahu peraturannya.,id
9123,He wears a wedding ring.,en
9124,Ha sido mi pedido procesado?,es
9125,Chúng ta hỏi Tom nhé?,vi
9126,Prefiro muitíssimo trabalhar à noite.,pt
9127,次回は必ず。,ja
9128,Adakah awak berpura-pura tidak ingat?,ms
9129,Bu yüzden dersimi seviyorum.,tr
9130,生産中止です。,ja
9131,更有挑战性。,zh_cn
9132,Il tuo indirizzo permanente è corretto su questo modulo?,it
9133,Bạn muốn thêm gì không?,vi
9134,Que linda bebê! Posso segurá-la?,pt
9135,Eminim onu bekleyen bir ziyafet olacaktır.,tr
9136,I can accommodate your wishes.,en
9137,Saya ingin menjadi petani.,id
9138,Tom harus berhenti melakukannya.,id
9139,La productivité pourrait également augmenter.,fr
9140,Cette industrie est florissante.,fr
9141,"Puoi anche richiederlo senza cetriolini o pomodori, quindi chiedi.",it
9142,"Вы считаете, что это ресторан?",ru
9143,"O, basketbol tarihinin en yetenekli oyuncularından biri.",tr
9144,I don't wanna ruin it.,en
9145,มันคือ 052,th
9146,I'd nearly forgotten the language.,en
9147,Puede descargar Air Horn!,es
9148,干脆骂我吧。,zh_cn
9149,Cree un negocio para móviles.,es
9150,Vuoi aggiungere un servizio di garanzia?,it
9151,Eu preciso comprar a comida.,pt
9152,Penso che il programma Fusion debba essere riesaminato.,it
9153,Moins cher que assurance habitation.,fr
9154,He just needs some time.,en
9155,これはどう?,ja
9156,Pasti ada sebarang bilangan panggilan.,ms
9157,多久能到货?,zh_cn
9158,Dobbiamo pensare a modalità innovative di finanziamento.,it
9159,Данные хранятся в памяти компьютера.,ru
9160,Anh muốn xem phim gì?,vi
9161,Nenhum deles é motorista.,pt
9162,Hepimizin bu konularda öğreneceği çok şey var.,tr
9163,저는 왕자님이고 선생님이 공주님이에요.,ko
9164,Eine Software ist niemals fertig.,de
9165,I teach at a school.,en
9166,"Pertanto, ho votato a favore di questo documento.",it
9167,ฉันว่าแล้ว,th
9168,Tolong jangan menangis!,id
9169,الإختبارات عادةً ليست مطلوبة.,ar
9170,Ailemle kaliteli zaman geçirmeye ihtiyacım var.,tr
9171,Siehe Kanal Telemundo online.,de
9172,Saya mahu awak terus mengerjakannya.,ms
9173,喜欢喝酸奶。,zh_cn
9174,Ma tutto questo non sarà raggiunto nel vuoto.,it
9175,Le client signe pour réception.,fr
9176,Tahap patogen dalam cecair spinanya.,ms
9177,يسعدنا قبول طلبكم للكمية كاملة.,ar
9178,Orienté client ou centré client?,fr
9179,話せます?,ja
9180,Hãy dừng việc phê bình.,vi
9181,I nostri dolci sono realizzati dalla nostra esclusiva pasticcera.,it
9182,Bu yüzden üzülmen için hiçbir sebep yok.,tr
9183,ดูนี่สิ,th
9184,Accettiamo pagamenti in contanti solo in questo negozio.,it
9185,"Bu, avrupa bonolarının tanıtımına yönelik bir adımdır.",tr
9186,AppLock possède un clavier aléatoire.,fr
9187,¿Se cumplen comprador más exigente!,es
9188,"Itu jawapan dia, ia personalitinya.",ms
9189,Какие бдюда там продают?,ru
9190,ビザの面接?,ja
9191,去练习开车。,zh_cn
9192,Nuestro programa es el apego.,es
9193,หยุดทีเถอะ,th
9194,분위기 완전 좋고 로맨틱하잖아.,ko
9195,"Bath üyesi, partiler arası desteğin öneminden bahsetti.",tr
9196,Seseorang dalam pentadbirannya menjejaskan kekuasaannya.,ms
9197,Đưa ly cậu đây.,vi
9198,最悪です。,ja
9199,كانت لديك حبيبة قبل أمي؟,ar
9200,上に行くの?,ja
9201,أنا لا أشعر بخير.,ar
9202,Juegas conmigo.,es
9203,ไปนอนไป,th
9204,Saya hendak memeriksa keadaan produk.,ms
9205,계좌번호 여기 있는 거 맞죠?,ko
9206,几点开始呢！,zh_cn
9207,Встреча подошла к концу.,ru
9208,That scared me to death!,en
9209,Он забрал всю мою надежду.,ru
9210,Posta içerisindeki paketlere bakın.,tr
9211,去放松去吧。,zh_cn
9212,I will not say so.,en
9213,Lima ne produit pas.,fr
9214,Consulta Pago de infracciones .,es
9215,Списки идут дальше и дальше.,ru
9216,Quando você a conheceu?,pt
9217,光耍嘴皮子。,zh_cn
9218,I'm saying what she said.,en
9219,Exécutez le programme d'installation.,fr
