text,label_true,label_pred
Kerajaan China sering menuduh kelompok militan dalam masyarakat Uighur menjalankan kempen keganasan bagi maksud mendapatkan kemerdekaan bagi wilayah itu.,ms,ms
"Sementara itu, beliau memaklumkan, pihaknya sedia bekerjasama dengan Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) bagi mengesan kegiatan penyelewengan di Jabatan Perhutanan negeri lain yang terdedah kepada pembalakan haram.",ms,ms
Mobil dengan harga yang fantastis ini dibekali mesin enam silinder dengan kinerja yang superlatif.,id,id
"Pada tanggal 8 Maret 2018, Institut Pemerintahan Dalam Negeri (IPDN) juga memberikan gelar doktor honoris causa untuk Megawati.",id,id
"“Kami harap mereka yang kami sayangi ini akan selamat,” katanya dengan nada sedih.",ms,ms
Mohon Perdana Menteri tetapkan satu Indeks Pencapaian Utama (KPI) untuk penggunaan Bahasa Kebangsaan!,ms,ms
"“Perang itu adalah mengadu kebersihan hati, orang yang tidak bersih hati bisa dijawab di lapangan.",id,ms
"“Laporan DoJ juga jelas memetik beberapa nama lain namun, sekali lagi ia adalah istilah penamaan dan tidak terlibat sebagai subjek siasatan.",ms,ms
"Mirip mobil, moge ini memiliki gigi (transmisi) untuk mundur.",id,id
"Paris (ANTARA) - Butik di pusat ibu kota Prancis tutup lebih awal dan pembeli bergegas pulang karena waktu menunjukkan pukul 20.00, jam malam yang mulai berlaku pada Selasa untuk mencegah lonjakan baru infeksi COVID-19.",id,id
"Wali Kota Jambi Syarif Fasha, Muhammad Fabiansyah Putra meninggal dunia di rumah sakit RSCM Jakarta.",id,id
"Kita juga akan bekerjasama dengan para pelabur untuk menggalakkan pengambilan pekerja tempatan dengan memastikan mereka dilatih dan diberi pendedahan secukupnya,” katanya.",ms,ms
"Dalam kalangan anggota ASEAN, negara yang berpantaikan Laut China Selatan ialah Brunei, Filipina, Indonesia, Kemboja, Malaysia, Singapura, Thailand dan Vietnam.",ms,ms
“Pada September lalu kekerapan loji air yang ditutup di negeri ini mencecah 36 kali dengan sebanyak 19 kali penutupan loji air berlaku di Raub sahaja.,ms,ms
"F1 berniat memulai musim kompetisinya tahun ini dengan dua balapan di balik sirkuit tertutup di Red Bull Ring, Austria pada Juli.",id,id
"“Halo, saya sedang berjuang melawan sakit kepala yang begitu menyiksa sejak semalam.",id,ms
"""Sebagai perancangan masa depan, kilang ini akan diperluaskan kepada lebih 2.43 hektar dalam tempoh tiga tahun akan datang.",ms,ms
""" Saya sangat kecewa sekali karena, kami karyawan menganggap mereka (pemilik perusahaan), orang yang mengerti dan paham.",id,id
"Semalam, polis menahan suspek itu di rumahnya di Taman Setia Jaya, Jalan Langgar di sini setelah dipercayai memberikan dadah dan menjadikan kanak-kanak yang dikenali melalui aplikasi WeChat itu sebagai mangsa seksnya.",ms,ms
"Oleh karena itu, Pjs Ketua TP PKK Kota Medan mengajak para TP PKK se-Kota Medan untuk terus menjalin kekompakan dan kebersamaan sehingga semua tugas dan fungsi PKK dapat dilaksanakan secara baik guna mewujudkan keluarga sehat dan sejahtera di Kota Medan.",id,id
Kuat kuasa gaji minimum 1 Julai PUTRAJAYA 2 Mei – Perintah Gaji Minimum (PGM) 2016 akan dikuatkuasakan terhadap semua majikan tanpa mengira bilangan pekerja bermula 1 Julai ini.,ms,ms
"Sementara itu, Stochastic dan RSI bergerak ke bawah di area netral.",id,id
Gaya hidup sedentari ialah amalan hidup tanpa aktiviti fizikal atau kurang aktiviti fizikal.,ms,ms
"Angka tersebut sudah mencapai 88,9% dari pagu anggaran sebesar Rp233,69 triliun.",id,id
"""Kesemua pemain di jentera serangan telah mempamerkan aksi yang berkualiti, Cristiano menjaringkan tiga gol, Karim dua gol dan Gareth pula menjadi perancang kepada dua gol,"" kata Ancelotti.",ms,ms
"""Salah satu terobosan yang dilakukan adalah bersama Yamaha Mekar Service Centre di Cibinong sebagai diler percontohan.",id,id
"Reka bentuknya mengingatkan saya kepada bangunan di New York, Amerika Syarikat.",ms,ms
"Na’uzubillah min zalik, semoga kita tergolong bersama orang-orang yang sentiasa meningkatkan ketaqwaan kepada Allah Subhanahu Wata’ala dan sentiasa menjaga pertuturan sesama hamba-Nya.",ms,ms
"Yingluck minta rakyat sokong pilihan raya Ribuan penunjuk perasaan antikerajaan berarak dalam satu demonstrasi terbaharu di tengah Bangkok, semalam.",ms,ms
"Ketiga, Juniver juga berjanji akan menunjuk kader-kader Peradi yang ada di daerah dan menjanjikan komposisi kepengurusan Peradi ke depan 60 persen diisi oleh anak-anak muda.",id,id
"""Memang ada peningkatan penyebaran di DKI Jakarta, ini masih ada klaster.",id,id
"Saya masih ingat ketika anak ketiga, Amirul, belajar di Sudan beliau menelefon semata-mata mahu resipi nasi goreng kerana beliau rindukan masakan saya.",ms,ms
Siklus planet yang berlangsung ini mengharuskan Anda untuk menjadi ekonomis dan tidak menyia-nyiakan penghasilan yang akan Anda terima selama bulan ini.,id,id
GERAI menjual pakaian turut dibuka dengan menawarkan harga yang berpatutan.,ms,ms
"Pengerusi Jawatankuasa Pe­lan­congan, Perdagangan dan Kepenggunaan negeri, Datuk Tee Siew Kiong percaya dengan kerjasama itu kelak, industri pelancongan di kedua-dua lokasi akan terus berkembang.",ms,ms
"Dalam pada itu beliau berkata, sejak penubuhannya, NanoMalaysia telah memperkenalkan dua atau tiga program bagi membantu usaha pengkomersialan dan membantu industri tersebut berkembang.",ms,ms
"Malah, katanya, Malaysia sentiasa mempunyai ruang untuk memperbaiki keseimbangan pembangunan itu.",ms,ms
"Sejajar dengan tuntutan syari'at dan pendekatan bersepadu semua agensi kerajaan, baginda yakin, Majlis Ilmu pada tahun ini akan dapat menghuraikan dengan jelas istilah Perhubungan Berkat dan Selamat itu, sebagaimana yang diharapkan.",ms,ms
"Seorang daripadanya iaitu, Aftab Ahmed berkata, dia tidak pernah melihat Zuckerberg bercakap tentang hak asasi manusia apabila banyak penduduk di Palestin, Iraq, Afghanistan, dan Syria terkorban.",ms,ms
"Menyatukan pembangkang kecuali Pas yang menolak gerakan untuk menjatuhkan Najib, adalah jalan keluar terakhir Dr.",ms,ms
"Perkara tersebut dibimbangi akan meningkatkan lagi kes pecah rumah di negara ini,"" katanya ketika dihubungi di sini hari ini.",ms,ms
Setiap tahun LGE menaja orang-orang Me­layu mengerjakan haji.,ms,ms
"Najib berkata, selain daripada menjadi pasaran tunggal itu, ASEAN juga akan berupaya menarik pelaburan luar dengan usaha-usaha penyepaduan antara negara-negara terbabit yang sedang giat dijalankan pada masa kini.",ms,ms
"""Jadi bukan dalam suatu produk yang sudah jadi, itu tidak benar.",id,ms
Kenyataan daripada Tunku Ismail itu hadir susulan kenyataan awal yang dibuat Annuar menerusi akaun Facebooknya sebelum itu.,ms,ms
"BLT Rp 600 Ribu Cair Akhir Agustus 2020, Berikut Cara Cek Kepesertaan…",id,id
"""Ini reuni, karena janji terus tawarannya luar biasa ya.",id,id
Secara global dunia saat ini masih berada di tengah-tengah pandemi virus corona gelombang pertama.,id,id
"Selain itu, mantan Juru Bicara Presiden Abdurrahman Wahid (Gus Dur) yakni Adhie Massardi, mantan Sekretaris Kementerian BUMN Muhammad Said Didu, mantan Komisioner KPU Chusnul Mariyah dan lainnya.",id,id
"Angka itu sebesar perdagangan Australia dengan China, rakan perdagangan terbesar Australia.",ms,id
"Pada akhir 2018, tempat kongko itu terbuka untuk pelanggan pria.",id,id
"Tambah beliau, pembinaan lebih banyak kolam takungan banjir di kawasan-kawasan berisiko juga dilihat mampu mengatasi masalah banjir kilat di ibu kota.",ms,ms
"Katanya, jumlah itu meliputi 58 peratus keperluan di hospital-hospital kerajaan di bawah Kementerian Kesihatan termasuk kendalian Kementerian Pendidikan Tinggi dan Angkatan Tentera Malaysia (ATM) dan hospital-hospital swasta.",ms,ms
"Luar biasanya, Lazovic berhasil melewati penjagaan Milan Skriniar dengan sangat mulus dan lekas melepaskan tembakan ke arah gawang menggunakan kaki kanannya.",id,ms
"Corak permainan yang sengit antara kedua-dua pasukan, pasukan JBP berjaya membolos pertahanan lawan menerusi pemain jersi 11, Mohd.",ms,ms
"""Satu saat dulu kira-kira beberapa bulan lalu.",id,ms
"Tidak hanya itu, salah satu tamu, Noe dan Faisal juga membocorkan yang mereka terima.",id,id
Menurutnya pelemparan terjadi sekira pukul 03.00 hingga 04.00 Wita.,id,id
"Pada kesempatan itu, Osaka mengalahkan Gauff 6-3, 6-0 dalam sedikit lebih dari satu jam, juga di babak ketiga.",id,ms
Malah kebaikan gam Arab itu disebut dalam surah al-Baqarah ayat 57: “Dan kami payungi kami dengan awan (panas matahari di padang pasir) dan kami turunkan kepada kamu ‘manna dan salwa’.,ms,ms
Dia tidak dapat langsung tertangani lantaran pelayanan kesehatan terdekat harus ditempah menggunakan kapal.,id,id
"Jika kondisi di dalam pasar sudah ramai, maka pengunjung lain yang hendak masuk distop dulu.",id,id
Polisi meyakini kuburan ini berisi mayat orang-orang yang dibunuh oleh sekte agama.,id,id
Thailand menjadi tuan rumah tiga daripada 20 Pusat Serantau SEAMEO dan Sekretariat SEAMEO.,ms,ms
"Namun menurut Wulan, perannya itu juga sangat relevan dengan kehidupan masyarakat luas.",id,id
"""Setakat ini, sebanyak 90 peratus projek-projek dalam RMK-10 di negeri ini telah berjaya disiapkan manakala bakinya dijangka siap sepenuhnya dalam tempoh terdekat.",ms,ms
"""Ini adalah kado terindah Polri kepada negara menjelang HUT ke-75 Indonesia,"" ujar Edi di Jakarta, Jumat (31/7).",id,id
"Tanggapi Rencana Presiden Jokowi Bagi-bagi Uang ke Buruh Swasta, Pengamat Ekonomi Sebut Tujuannya untuk Stimulus Covid-19.",id,id
Lingkungan melihatnya sebagai perempuan menjelang dewasa.,id,id
"Beliau berkata demikian ketika ditemui selepas menghadiri program FIT Malaysia di Institut Pendidikan Guru Kampus Sultan Abdul Halim, di sini, hari ini.",ms,ms
Ternyata ada 1 tersangka lagi.,id,id
"Lalu menjajakannya dalam 2 shift, yakni pagi mulai pukul 07.00 WIB –12.00 WIB dan pukul 14.00 WIB hingga pukul 17.00 WIB.",id,id
Dechapol/Sapsiree merupakan lawan yang tidak mudah bagi Hafiz/Gloria.,id,id
"Membuat dia dapat beasiswa di Belanda,"" ucap Rachel.",id,id
"Aku tidak mengatakan 'Alif Lam Mim' itu satu huruf, tetapi 'Alif' satu huruf, 'Lam' satu huruf dan 'Mim' satu huruf.'",ms,ms
Ia sebuah bandar yang menggabungkan seni bina baharu dan lama.,ms,ms
“Kedua-dua mangsa melintas jalan dari kanan ke kiri dengan mengejut tanpa memberi perhatian kepada kenderaan yang datang dari arah Tajar lalu menyebabkan ke­dua-dua mangsa dirempuh.,ms,ms
LAFAZ ikrar daripada seramai 359 pelatih serta nyanyian lagu ‘Sedia Berbakti’.,ms,ms
"Namun, anggaran dari DAK itu akhirnya dikembalikan untuk direalisasikan pembangunannya tahun ini di Pulau Nusa Ceningan.",id,id
Media Syria melaporkan Zuhair dikehendaki kerajaan negara tersebut kerana didakwa memberi keterangan palsu yang melibatkan Syria dalam pembunuhan itu.,ms,ms
Sosoknya pun langsung banyak dikenal publik dna kerap menjadi sorotan.,id,id
"Hyundai kurangkan kakitangan SEOUL 10 Mei – Syarikat pembinaan kapal terbesar, Hyundai Heavy Industries Co.",ms,ms
Shahrin Sahib mendeklamasikan puisi nukilan A. Aziz Deraman bertajuk Jampi Bangsaku.,ms,ms
"Namun, anak jati Pasir Puteh, Kelantan itu tidak serik untuk bermain dengan ular berbisa seperti tedung selar, katam tebu, kapak dan ular sawa.",ms,id
"Karena itu, menarik menanti ke manakah Egy Maulana Vikri bakal berlabuh pada musim panas 2020.",id,id
"Kadir berkata, jus­teru usaha berterusan melibatkan semua pihak diperlukan agar pencapaian surplus ke­rajaan negeri dapat dikekalkan untuk enam tahun berturut-turut pada tahun ini.",ms,ms
“Zumba adalah senaman yang memberi kesan menyeluruh terhadap badan seseorang.,ms,ms
"59 veteran 6 RAMD terima anugerah PJM Zulkiple Kassim (dua dari kanan) menyampaikan Pingat Jasa Malaysia kepada veteran 6 RAMD di Taiping, Perak, baru-baru ini.",ms,ms
"Untuk maklumat lanjut mengenai kes itu atau berkenaan MyCC, sila layari www.mycc.gov.my. Darah Muda - BUNKFACE Unplugged Harmoni, Infiniti berwajah baharu WWW.",ms,ms
"Meski dinamis, hasilnya adalah 9,1 persen BUMN dipertahankan dan dikembangkan, 6,3 persen dilakukan transformasi, 68 persen melakukan konsolidasi, 8,2 persen diutamakan untuk pelayanan publik, dan 8,2 persen divestasi dan bermitra.",id,id
Kita menyokong penuh langkah dan tindakan segera ini de­ngan harapan ini dapat menghentikan atau paling tidak pun dapat mengurangkan kemalangan maut membabitkan murid di hadapan sekolah.,ms,ms
KENDERAAN diletakkan di garisan kuning merupakan pemandangan biasa di bangunan kompleks kerajaan di Putrajaya.,ms,ms
"Pelajar tingkatan lima, Sekolah Menengah Kebangsaan Maxwell, Kuala Lumpur itu berkata banyak perkara baru yang dipelajarinya sepanjang berada di Nanjing dan ia amat berguna sebagai bekalan pada masa akan datang.",ms,ms
Waktunya telah tiba untuk mencurahkan seluruh perhatian kamu pada kehidupan cinta kamu.,id,id
"Saya harap tiada kes sebegini lagi di masa akan datang"" katanya.",ms,ms
"""Kejujuran, kesediaan untuk bekerja keras, rasa kekitaan kepada negara, kesetiaan dan yang paling penting ada pada diri pengusaha ialah sikap sabar.",ms,ms
"""Lah, cewek, berarti aku dong,"" timpal Raffi Ahmad.",id,id
"Musyawarah Daerah V Partai Golkar Kepulauan Bangka Belitung, menetapkan Bambang Patijaya sebagai pemenang.",id,id
"Sementara itu, Adnan berkata, kerajaan negeri sedia mempertimbangkan permohonan Pasfa yang memerlukan tanah bagi membangunkan projek perumahan mampu milik.",ms,ms
"Ini merupakan kali pertama perlawanan akhir Grand Slam tidak dimenangi sama ada oleh pemain nombor satu dunia, Roger Federer atau pemain nombor dua dunia, Rafael Nadal sejak Terbuka Australia 2005.",ms,ms
Emas antam turun Rp1.000 ke level Rp959.000 per gram.,id,id
Mereka ingin memperingati perjuangan para pahlawan kemerdekaan dengan cara yang berbeda yakni bersatu dengan alam.,id,id
“Pada masa yang sama kita pula jangan pula terlena dan termakan dengan isu yang dimainkan oleh pembangkang yang kini berdepan dengan pelbagai masalah boleh jadi juga mereka turut memasang strategi pelbagai cara untuk me-merangkap kita.,ms,ms
Efisiensi operasional BIJB sebelumnya juga mendapat arahan dari Biro Biro BUMD dan Investasi Jawa Barat di mana bandara ini sebagian besar menjadi milik Pemerintah Provinsi Jawa Barat.,id,id
"Sejurus tiba di hospital, kakitangan bertanyakan bayi pasangan itu, namun mereka mendakwa anak mereka telah mati sebelum doktor menasihatkan mereka membawa anak mereka untuk diperiksa kerana bayi itu mungkin masih hidup.",ms,ms
"Katanya, tidak mahu anaknya keciciran dalam akademik, pelbagai inisiatif dilakukan antaranya mendapatkan pengesahan hospital, hadir ke sekolah dan seterusnya mendapatkan sokongan yang perlu.",ms,ms
"Najib, yang juga Menteri Kewangan turut menyangkal andaian daripada beberapa pe­ngulas bahawa bajet tahun ini akan menjadi bajet ‘Pilihan Raya Umum’.",ms,ms
"Selama hidupnya dia selalu mendapatkan yang terbaik dari orang tuanya, dibahagiakan dan dicintai setulus hati.",id,id
Setelah sebelumnya kenaikan iuran pada 2020 dibatalkan oleh Mahkamah Agung (MA).,id,id
"Untuk paparan skrin pula, Nexus 7 menggunakan skrin LED dengan resolusi HD 800×1280 pixels yang terang dan jelas untuk pengalaman menonton movie HD yang lebih menarik.",ms,ms
Kebanyakan program 'street dakwah' dianjurkan menggunakan lori yang kemudian dijadikan pentas di lokasi persinggahan kumpulan dakwah berkenaan.,ms,ms
"Upaya keluarga melakukan rehabilitasi sosial juga mendapat pendampingan dari balai, bisa juga sinergi dari ketiganya yaitu keluarga, LKS atau IPWL dan Balai,"" tambah dia.",id,id
"Katanya, Drift Treker yang dihasilkan juga dilengkapi brek berbeza dengan Drift Treker yang sebenar tanpa dilengkapi ciri-ciri asas keselamatan tersebut.",ms,ms
Truk molen seruduk gapura beton sampai runtuh.,id,id
"Perarakan sambil diiringi selawat ke atas junjungan Nabi Muhammad SAW itu diadakan sejauh 3.5 kilometer dari Stadium Hang Tuah ke pekarangan Masjid Al-Azim, Bukit Palah.",ms,ms
"Janganlah sehingga nasi menjadi bubur kerana menyesal di kemudian hari, tidak berguna,” ujarnya.",ms,id
"TANJONG KARANG 8 Mei – Timbalan Menteri Perusahaan Perladangan dan Komoditi, Datuk Noriah Kasnon pernah berdoa mahu sehidup semati dengan suaminya, Asmuni Abdullah.",ms,ms
"Selain meledak gol pada minit ke-23, Costa turut menjadi penyebab buat Arsenal yang terpaksa beraksi 10 pemain.",ms,ms
“Kami ingin belajar dari Jembrana yang sudah diakui pemerintah pusat karena verifikasi datanya terbaik.,id,id
Zika cabaran sektor pelancongan KUALA LUMPUR 3 Sept.,ms,ms
"Nantinya, apabila memang sudah diizinkan Pemprov DKI Jakarta, bioskop di Jakarta akan dibuka dan menjadi barometer protokol bioskop di daerah lainnya.",id,id
"Rosberg rampas pendahulu selepas takluk GP Singapura NICO ROSBERG meraikan kejayaan muncul juara Grand Prix Singapura di Litar Jalanan Marina Bay, semalam.",ms,ms
"Sementara itu, kepadatan kendaraan juga diakibatkan antrean pembayaran di gerbang tol.",id,id
Hospital Ampang sentiasa berusaha memberikan perkhidmatan yang terbaik kepada setiap pelanggan.,ms,ms
"Selain melalui tayangan Live Streaming Trans 7, Live Stereaming MotoGP Andalusia 2020 juga bisa disaksikan melalui Live Streaming Fox Sport 1 (link Live Video Streaming ada di bagian berita ini).",id,id
Tangani masalah kelemumur Suzi risau dengan masalah kelemumur yang tidak sembuh meski pelbagai rawatan dilakukan.,ms,ms
"Menurut Rosmi, pihaknya berharap cuti sekolah yang akan bermula minggu hadapan menyaksikan jumlah kedatangan pengunjung ke taman mini itu meningkat dan turut berharap keadaan jerebu semakin pulih ketika itu.",ms,ms
"Pujiono mengklaim, lapas 2B Sekayu adalah yang pertama menggunakan teknologi ini.",id,id
Perkembangan itu sekali gus menimbulkan persoalan mengenai masa depan Carneiro di Stamford Bridge.,ms,ms
"“Selepas ini kami ada tiga hari untuk berehat, Chong Wei akan melakukan fisioterapi dan rawatan akupuntur sebelum ke Perancis minggu hadapan,” katanya ketika dihubungi, hari ini.",ms,ms
Tentu saja konser ini terasa spesial.,id,id
"Daerah belokan angin terdapat di daerah tengah Sumatera, Kalimantan, Sulawesi Tengah, Maluku Utara dan Samudera Pasifik yang berada di utara Papua.",id,id
